[DEBUG] 2019-10-29 08:44:04.437 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-29 08:44:04.451 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-29 08:44:04.490 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-29 08:44:04.908 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-29 08:44:04.953 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-29 08:44:05.622 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-29 08:44:05.623 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-29 08:44:05.631 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-29 08:44:06.590 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-29 08:44:06.675 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-29 08:44:06.706 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-10-29 08:44:06.773 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-10-29 08:44:06.833 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@522b2631
[DEBUG] 2019-10-29 08:44:06.833 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@522b2631
[DEBUG] 2019-10-29 08:44:06.833 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@522b2631
[DEBUG] 2019-10-29 08:44:06.833 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@77128dab
[DEBUG] 2019-10-29 08:44:06.834 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6f012914
[DEBUG] 2019-10-29 08:44:06.835 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@61533ae
[DEBUG] 2019-10-29 08:44:06.838 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1517f633
[DEBUG] 2019-10-29 08:44:06.838 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1517f633
[DEBUG] 2019-10-29 08:44:06.838 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@1517f633
[DEBUG] 2019-10-29 08:44:06.839 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@312afbc7
