[DEBUG] 2019-10-29 11:15:12.804 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-29 11:15:12.811 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-29 11:15:12.824 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-29 11:15:12.904 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-29 11:15:12.906 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-29 11:15:13.201 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-29 11:15:13.203 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-29 11:15:13.217 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-29 11:15:13.529 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-29 11:15:13.560 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-29 11:15:13.561 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-10-29 11:15:13.575 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-10-29 11:15:13.601 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3659d7b1
[DEBUG] 2019-10-29 11:15:13.601 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@3659d7b1
[DEBUG] 2019-10-29 11:15:13.602 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@3659d7b1
[DEBUG] 2019-10-29 11:15:13.602 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@1c758545
[DEBUG] 2019-10-29 11:15:13.603 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6e1b9411
[DEBUG] 2019-10-29 11:15:13.603 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@112d1c8e
[DEBUG] 2019-10-29 11:15:13.604 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@470a659f
[DEBUG] 2019-10-29 11:15:13.604 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@470a659f
[DEBUG] 2019-10-29 11:15:13.604 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@470a659f
[DEBUG] 2019-10-29 11:15:13.605 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@47447ccf
