[DEBUG] 2019-12-17 18:46:00.150 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-12-17 18:46:00.161 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-12-17 18:46:00.168 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-12-17 18:46:00.248 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-12-17 18:46:00.252 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-12-17 18:46:00.583 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-12-17 18:46:00.583 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-12-17 18:46:00.590 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-12-17 18:46:00.899 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-12-17 18:46:00.917 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-12-17 18:46:00.917 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-12-17 18:46:00.930 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-12-17 18:46:00.961 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@764cba
[DEBUG] 2019-12-17 18:46:00.962 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@764cba
[DEBUG] 2019-12-17 18:46:00.962 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@764cba
[DEBUG] 2019-12-17 18:46:00.962 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@3872bc37
[DEBUG] 2019-12-17 18:46:00.963 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2cfa2c4f
[DEBUG] 2019-12-17 18:46:00.963 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@11b455e5
[DEBUG] 2019-12-17 18:46:00.964 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@79d06bbd
[DEBUG] 2019-12-17 18:46:00.964 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@79d06bbd
[DEBUG] 2019-12-17 18:46:00.964 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@79d06bbd
[DEBUG] 2019-12-17 18:46:00.964 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@3efedc6f
[DEBUG] 2019-12-17 18:46:00.965 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@3efedc6f
[DEBUG] 2019-12-17 18:46:00.965 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@3efedc6f
[DEBUG] 2019-12-17 18:46:00.965 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@3531f3ca
[DEBUG] 2019-12-17 18:46:00.966 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@3531f3ca
[DEBUG] 2019-12-17 18:46:00.967 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@3531f3ca
[DEBUG] 2019-12-17 18:46:00.968 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@5e671e20
[DEBUG] 2019-12-17 18:46:00.968 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@5e671e20
[DEBUG] 2019-12-17 18:46:00.968 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@5e671e20
[DEBUG] 2019-12-17 18:46:00.969 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3e1a3801
[DEBUG] 2019-12-17 18:46:00.969 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3e1a3801
[DEBUG] 2019-12-17 18:46:00.969 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@3e1a3801
[DEBUG] 2019-12-17 18:46:00.971 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@61a1ea2c
[DEBUG] 2019-12-17 18:46:00.971 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@61a1ea2c
[DEBUG] 2019-12-17 18:46:00.972 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@61a1ea2c
[DEBUG] 2019-12-17 18:46:00.972 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@670d4d38
[DEBUG] 2019-12-17 18:46:00.972 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@670d4d38
[DEBUG] 2019-12-17 18:46:00.972 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@670d4d38
[DEBUG] 2019-12-17 18:46:00.975 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@7d199c68
[DEBUG] 2019-12-17 18:46:00.975 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@7d199c68
[DEBUG] 2019-12-17 18:46:00.976 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@5633dafd
[DEBUG] 2019-12-17 18:46:00.976 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@5633dafd
[DEBUG] 2019-12-17 18:46:00.976 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@408e96d9
[DEBUG] 2019-12-17 18:46:00.976 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@408e96d9
[DEBUG] 2019-12-17 18:46:00.977 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@3901f6af
[DEBUG] 2019-12-17 18:46:00.977 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@47af099e
[DEBUG] 2019-12-17 18:46:00.979 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@77eb5790
[DEBUG] 2019-12-17 18:46:00.980 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@77eb5790
[DEBUG] 2019-12-17 18:46:00.981 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@7487b142
[DEBUG] 2019-12-17 18:46:00.981 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@7487b142
[DEBUG] 2019-12-17 18:46:00.985 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@2f61d591
[DEBUG] 2019-12-17 18:46:00.986 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@2f61d591
[DEBUG] 2019-12-17 18:46:00.988 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@1416cf9f
[DEBUG] 2019-12-17 18:46:00.988 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@1416cf9f
[DEBUG] 2019-12-17 18:46:00.989 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@55d9b8f0
[DEBUG] 2019-12-17 18:46:00.989 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@55d9b8f0
[DEBUG] 2019-12-17 18:46:00.993 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@710d89e2
[DEBUG] 2019-12-17 18:46:00.993 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@710d89e2
[DEBUG] 2019-12-17 18:46:00.994 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@79d9214d
[DEBUG] 2019-12-17 18:46:00.994 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@79d9214d
[DEBUG] 2019-12-17 18:46:00.994 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@a18649a
[DEBUG] 2019-12-17 18:46:00.996 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@a18649a
[DEBUG] 2019-12-17 18:46:00.998 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2ab0702e
[DEBUG] 2019-12-17 18:46:00.999 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2ab0702e
[DEBUG] 2019-12-17 18:46:01.001 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@3ce53f6a
[DEBUG] 2019-12-17 18:46:01.001 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@3ce53f6a
[DEBUG] 2019-12-17 18:46:01.002 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@1daf3b44
[DEBUG] 2019-12-17 18:46:01.002 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@1daf3b44
[DEBUG] 2019-12-17 18:46:01.002 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@772861aa
[DEBUG] 2019-12-17 18:46:01.006 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@772861aa
[DEBUG] 2019-12-17 18:46:01.008 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@772861aa
[DEBUG] 2019-12-17 18:46:01.009 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@7c8f9c2e
[DEBUG] 2019-12-17 18:46:01.012 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@4cb40e3b
[DEBUG] 2019-12-17 18:46:01.012 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@4cb40e3b
[DEBUG] 2019-12-17 18:46:01.012 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@4cb40e3b
[DEBUG] 2019-12-17 18:46:01.013 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@65c86db8
[DEBUG] 2019-12-17 18:46:01.014 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@6f139fc9
[DEBUG] 2019-12-17 18:46:01.014 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@6f139fc9
[DEBUG] 2019-12-17 18:46:01.015 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@42b28ff1
[DEBUG] 2019-12-17 18:46:01.016 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@42b28ff1
[DEBUG] 2019-12-17 18:46:01.016 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@56380231
[DEBUG] 2019-12-17 18:46:01.017 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@56380231
[DEBUG] 2019-12-17 18:46:01.017 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@12c60152
[DEBUG] 2019-12-17 18:46:01.017 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@12c60152
[DEBUG] 2019-12-17 18:46:01.019 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@39c385d6
[DEBUG] 2019-12-17 18:46:01.020 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@39c385d6
[DEBUG] 2019-12-17 18:46:01.020 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@43e1692f
[DEBUG] 2019-12-17 18:46:01.021 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@aa4d8cc
[DEBUG] 2019-12-17 18:46:01.021 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@aa4d8cc
[DEBUG] 2019-12-17 18:46:01.022 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@aa4d8cc
[DEBUG] 2019-12-17 18:46:01.023 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@3c0bbc9f
[DEBUG] 2019-12-17 18:46:01.023 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@3c0bbc9f
[DEBUG] 2019-12-17 18:46:01.023 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@3c0bbc9f
[DEBUG] 2019-12-17 18:46:01.023 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@608bc8f8
[DEBUG] 2019-12-17 18:46:01.024 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@79316f3a
[DEBUG] 2019-12-17 18:46:01.027 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@6fc29daa
[DEBUG] 2019-12-17 18:46:01.027 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@6fc29daa
[DEBUG] 2019-12-17 18:46:01.028 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@6fc29daa
[DEBUG] 2019-12-17 18:46:01.028 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@76db540e
[DEBUG] 2019-12-17 18:46:01.029 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@76db540e
[DEBUG] 2019-12-17 18:46:01.030 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@76db540e
[DEBUG] 2019-12-17 18:46:01.030 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@1640190a
[DEBUG] 2019-12-17 18:46:01.031 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@36c0d0bd
[DEBUG] 2019-12-17 18:46:01.032 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@bbf9e07
[DEBUG] 2019-12-17 18:46:01.032 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@bbf9e07
[DEBUG] 2019-12-17 18:46:01.032 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@73d3e555
[DEBUG] 2019-12-17 18:46:01.033 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@43a0a32d
[DEBUG] 2019-12-17 18:46:01.036 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@43a0a32d
[DEBUG] 2019-12-17 18:46:01.037 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@3f685162
[DEBUG] 2019-12-17 18:46:01.037 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@3f685162
[DEBUG] 2019-12-17 18:46:01.038 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@1f3165e7
[DEBUG] 2019-12-17 18:46:01.038 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@15b82644
[DEBUG] 2019-12-17 18:46:01.039 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@a0f53fc
[DEBUG] 2019-12-17 18:46:01.041 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@7d9ba6c
[DEBUG] 2019-12-17 18:46:01.042 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@7d9ba6c
[DEBUG] 2019-12-17 18:46:01.042 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@1702830d
[DEBUG] 2019-12-17 18:46:01.042 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@6a937336
[DEBUG] 2019-12-17 18:46:01.042 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@278667fd
[DEBUG] 2019-12-17 18:46:01.042 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@684b31de
[DEBUG] 2019-12-17 18:46:01.042 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@6b52dd31
[DEBUG] 2019-12-17 18:46:01.042 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@1a2909ae
[DEBUG] 2019-12-17 18:46:01.042 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@e042c99
[DEBUG] 2019-12-17 18:46:01.042 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@3f702946
[DEBUG] 2019-12-17 18:46:01.068 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2019-12-17 18:46:01.068 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2019-12-17 18:46:01.069 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2019-12-17 18:46:01.071 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2019-12-17 18:46:01.073 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2019-12-17 18:46:01.073 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2019-12-17 18:46:01.074 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2019-12-17 18:46:01.074 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2019-12-17 18:46:01.075 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2019-12-17 18:46:01.075 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2019-12-17 18:46:01.077 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2019-12-17 18:46:01.077 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2019-12-17 18:46:01.077 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2019-12-17 18:46:01.078 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2019-12-17 18:46:01.082 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/test_yugioh_card_db
[INFO ] 2019-12-17 18:46:01.082 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2019-12-17 18:46:01.082 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2019-12-17 18:46:01.254 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2019-12-17 18:46:01.457 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.17
      major : 8
      minor : 0
[DEBUG] 2019-12-17 18:46:01.462 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2019-12-17 18:46:01.462 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
