[DEBUG] 2019-12-19 10:19:09.011 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-12-19 10:19:09.056 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-12-19 10:19:09.108 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-12-19 10:19:10.401 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-12-19 10:19:10.430 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-12-19 10:19:13.080 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-12-19 10:19:13.080 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-12-19 10:19:13.094 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-12-19 10:19:14.721 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-12-19 10:19:14.843 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-12-19 10:19:14.862 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2019-12-19 10:19:14.990 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2019-12-19 10:19:15.212 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@ad3324b
[DEBUG] 2019-12-19 10:19:15.212 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@ad3324b
[DEBUG] 2019-12-19 10:19:15.212 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@ad3324b
[DEBUG] 2019-12-19 10:19:15.213 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@144ab54
[DEBUG] 2019-12-19 10:19:15.214 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6c518474
[DEBUG] 2019-12-19 10:19:15.216 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@5e2a3040
[DEBUG] 2019-12-19 10:19:15.217 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7479b626
[DEBUG] 2019-12-19 10:19:15.217 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7479b626
[DEBUG] 2019-12-19 10:19:15.218 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@7479b626
[DEBUG] 2019-12-19 10:19:15.219 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@17a703f5
